RespID,CostL,CostR,TimeL,TimeR,Chosen,Mode,Purpose,Gender,AgeClass,IncClass
7072,724,600,288,400,1,6,5,1,2,5
7072,600,300,400,459,2,6,5,1,2,5
7072,300,600,400,323,1,6,5,1,2,5
7072,489,600,495,400,2,6,5,1,2,5
7072,794,600,400,442,2,6,5,1,2,5
7072,600,300,310,400,1,6,5,1,2,5
7072,600,747,502,460,1,6,5,1,2,5
7072,600,777,461,400,1,6,5,1,2,5
7072,1130,600,287,400,2,6,5,1,2,5
7822,159,200,210,180,1,2,5,1,4,8
7822,400,200,129,180,2,2,5,1,4,8
7822,200,239,201,180,1,2,5,1,4,8
7822,200,163,134,180,1,2,5,1,4,8
7822,200,100,143,180,2,2,5,1,4,8
7822,178,200,208,180,2,2,5,1,4,8
7822,200,247,244,207,2,2,5,1,4,8
7822,256,200,180,224,1,2,5,1,4,8
7822,317,200,161,180,2,2,5,1,4,8
8218,182,159,105,135,1,2,5,2,3,4
8218,159,80,105,126,2,2,5,2,3,4
8218,159,176,105,89,2,2,5,2,3,4
8218,177,159,105,129,1,2,5,2,3,4
8218,159,248,150,121,1,2,5,2,3,4
8218,92,159,105,83,1,2,5,2,3,4
8218,80,159,105,89,1,2,5,2,3,4
8218,159,142,105,120,1,2,5,2,3,4
8218,233,159,75,105,2,2,5,2,3,4
8671,300,245,158,180,1,2,5,1,3,6
8671,300,182,180,219,2,2,5,1,3,6
8671,273,300,153,119,2,2,5,1,3,6
8671,337,300,132,180,1,2,5,1,3,6
8671,316,300,180,214,1,2,5,1,3,6
8671,300,555,216,180,1,2,5,1,3,6
8671,300,225,132,180,1,2,5,1,3,6
8671,325,300,154,180,1,2,5,1,3,6
8671,300,150,180,219,2,2,5,1,3,6
9006,199,100,387,540,1,6,5,2,2,2
9006,138,199,659,540,2,6,5,2,2,2
9006,398,199,621,774,1,6,5,2,2,2
9006,199,365,540,484,1,6,5,2,2,2
9006,398,199,540,610,2,6,5,2,2,2
9006,398,199,540,656,1,6,5,2,2,2
9006,199,100,441,540,1,6,5,2,2,2
9006,100,199,701,540,2,6,5,2,2,2
9006,199,398,540,455,2,6,5,2,2,2
9068,583,555,401,480,1,2,5,1,4,5
9068,992,555,480,611,2,2,5,1,4,5
9068,555,305,409,480,2,2,5,1,4,5
9068,555,278,401,480,2,2,5,1,4,5
9068,555,355,480,620,2,2,5,1,4,5
9068,1015,555,552,683,2,2,5,1,4,5
9068,574,555,480,585,1,2,5,1,4,5
9068,278,555,537,480,1,2,5,1,4,5
9068,747,555,362,480,1,2,5,1,4,5
9085,660,330,315,349,2,6,5,2,5,5
9085,276,330,268,178,2,6,5,2,5,5
9085,330,283,315,393,1,6,5,2,5,5
9085,330,459,315,277,1,6,5,2,5,5
9085,330,165,222,315,1,6,5,2,5,5
9085,330,599,405,315,1,6,5,2,5,5
9085,660,330,253,315,2,6,5,2,5,5
9085,330,276,266,315,1,6,5,2,5,5
9085,165,330,390,315,1,6,5,2,5,5
9189,299,372,277,235,1,6,5,1,3,6
9189,299,198,132,200,1,6,5,1,3,6
9189,299,150,167,235,1,6,5,1,3,6
9189,221,299,287,235,2,6,5,1,3,6
9189,278,299,235,170,2,6,5,1,3,6
9189,598,299,235,278,2,6,5,1,3,6
9189,299,598,235,205,1,6,5,1,3,6
9189,439,299,210,235,2,6,5,1,3,6
9189,299,157,235,283,1,6,5,1,3,6
9230,200,188,95,120,1,2,5,2,5,4
9230,200,220,154,120,2,2,5,2,5,4
9230,234,200,95,120,1,2,5,2,5,4
9230,100,200,120,98,1,2,5,2,5,4
9230,200,145,120,133,2,2,5,2,5,4
9230,226,200,120,136,1,2,5,2,5,4
9230,200,400,171,138,1,2,5,2,5,4
9230,200,162,120,140,2,2,5,2,5,4
9230,200,400,120,87,1,2,5,2,5,4
9261,215,200,139,170,1,2,5,2,2,1
9261,200,100,170,209,1,2,5,2,2,1
9261,152,200,170,135,1,2,5,2,2,1
9261,142,200,216,170,2,2,5,2,2,1
9261,306,200,170,195,2,2,5,2,2,1
9261,200,100,141,170,2,2,5,2,2,1
9261,200,400,243,195,1,2,5,2,2,1
9261,200,205,188,170,2,2,5,2,2,1
9261,356,200,123,170,2,2,5,2,2,1
9269,908,454,336,475,2,2,5,2,2,1
9269,515,454,426,475,2,2,5,2,2,1
9269,454,493,566,475,2,2,5,2,2,1
9269,227,454,475,341,1,2,5,2,2,1
9269,454,318,358,475,2,2,5,2,2,1
9269,421,454,532,475,2,2,5,2,2,1
9269,454,288,313,404,2,2,5,2,2,1
9269,454,878,564,475,1,2,5,2,2,1
9269,454,227,475,589,2,2,5,2,2,1
9278,259,197,62,77,2,6,5,1,2,1
9278,197,394,98,77,1,6,5,1,2,1
9278,177,197,77,60,2,6,5,1,2,1
9278,197,183,77,88,1,6,5,1,2,1
9278,197,269,91,77,1,6,5,1,2,1
9278,125,197,77,54,2,6,5,1,2,1
9278,197,271,77,69,1,6,5,1,2,1
9278,145,197,65,48,2,6,5,1,2,1
9278,145,197,94,77,2,6,5,1,2,1
9331,630,477,367,430,2,6,5,1,3,4
9331,449,630,476,430,1,6,5,1,3,4
9331,1071,630,494,607,2,6,5,1,3,4
9331,630,715,536,430,1,6,5,1,3,4
9331,630,315,430,546,2,6,5,1,3,4
9331,630,1098,430,325,1,6,5,1,3,4
9331,315,630,430,317,1,6,5,1,3,4
9331,680,630,430,513,1,6,5,1,3,4
9331,1027,630,348,430,2,6,5,1,3,4
9439,234,355,390,347,1,6,5,1,5,5
9439,234,117,390,482,1,6,5,1,5,5
9439,117,234,390,288,1,6,5,1,5,5
9439,234,117,390,471,1,6,5,1,5,5
9439,234,392,559,448,2,6,5,1,5,5
9439,117,234,390,318,1,6,5,1,5,5
9439,468,234,390,432,2,6,5,1,5,5
9439,430,234,390,458,2,6,5,1,5,5
9439,234,468,390,279,1,6,5,1,5,5
9619,170,108,105,123,2,2,5,2,2,3
9619,90,108,131,105,1,2,5,2,2,3
9619,108,216,105,87,1,2,5,2,2,3
9619,108,89,71,89,2,2,5,2,2,3
9619,82,108,105,93,1,2,5,2,2,3
9619,216,108,105,120,2,2,5,2,2,3
9619,141,108,74,105,2,2,5,2,2,3
9619,99,108,105,82,1,2,5,2,2,3
9619,68,108,135,105,1,2,5,2,2,3
9627,120,77,52,65,2,6,5,2,2,1
9627,218,120,65,81,2,6,5,2,2,1
9627,155,120,58,65,2,6,5,2,2,1
9627,128,120,65,76,2,6,5,2,2,1
9627,120,66,65,84,2,6,5,2,2,1
9627,120,60,49,55,2,6,5,2,2,1
9627,120,125,65,51,1,6,5,2,2,1
9627,120,60,47,65,2,6,5,2,2,1
9627,120,60,65,74,2,6,5,2,2,1
9683,200,211,222,180,2,2,5,1,5,3
9683,200,100,125,153,2,2,5,1,5,3
9683,200,192,148,180,1,2,5,1,5,3
9683,133,200,230,180,2,2,5,1,5,3
9683,174,200,180,161,2,2,5,1,5,3
9683,400,200,180,216,2,2,5,1,5,3
9683,200,357,180,157,1,2,5,1,5,3
9683,373,200,134,180,2,2,5,1,5,3
9683,200,100,180,208,2,2,5,1,5,3
9746,355,397,90,74,1,6,5,1,4,7
9746,397,247,90,113,2,6,5,1,4,7
9746,388,397,77,53,1,6,5,1,4,7
9746,447,397,90,102,2,6,5,1,4,7
9746,397,509,90,79,1,6,5,1,4,7
9746,397,410,90,71,1,6,5,1,4,7
9746,397,333,73,90,2,6,5,1,4,7
9746,397,405,111,90,2,6,5,1,4,7
9746,397,199,90,113,2,6,5,1,4,7
9845,160,203,105,91,1,2,5,2,4,5
9845,160,144,105,124,1,2,5,2,4,5
9845,160,171,105,86,2,2,5,2,4,5
9845,237,160,105,134,1,2,5,2,4,5
9845,160,90,93,105,2,2,5,2,4,5
9845,160,289,126,105,1,2,5,2,4,5
9845,141,160,105,76,2,2,5,2,4,5
9845,160,146,68,89,1,2,5,2,4,5
9845,131,160,127,105,2,2,5,2,4,5
9856,100,153,331,270,2,2,5,2,2,5
9856,159,100,270,306,1,2,5,2,2,5
9856,100,50,205,270,1,2,5,2,2,5
9856,68,100,314,270,2,2,5,2,2,5
9856,200,100,201,270,1,2,5,2,2,5
9856,61,100,270,218,2,2,5,2,2,5
9856,50,100,306,270,2,2,5,2,2,5
9856,100,200,380,311,1,2,5,2,2,5
9856,100,200,270,196,1,2,5,2,2,5
9912,100,199,320,285,1,6,5,1,4,2
9912,221,199,285,314,2,6,5,1,4,2
9912,398,199,238,285,2,6,5,1,4,2
9912,199,333,370,285,1,6,5,1,4,2
9912,100,199,242,170,1,6,5,1,4,2
9912,398,199,221,285,2,6,5,1,4,2
9912,100,199,285,228,1,6,5,1,4,2
9912,100,199,285,213,1,6,5,1,4,2
9912,100,199,336,285,1,6,5,1,4,2
10071,89,178,127,110,1,6,5,1,5,6
10071,178,89,78,110,2,6,5,1,5,6
10071,89,45,82,110,1,6,5,1,5,6
10071,89,45,69,94,2,6,5,1,5,6
10071,89,64,110,129,1,6,5,1,5,6
10071,96,89,110,135,1,6,5,1,5,6
10071,49,89,110,88,1,6,5,1,5,6
10071,142,89,96,110,2,6,5,1,5,6
10071,89,45,110,124,2,6,5,1,5,6
10263,100,50,131,150,2,6,5,1,2,5
10263,100,50,150,176,2,6,5,1,2,5
10263,100,153,172,150,1,6,5,1,2,5
10263,100,112,184,150,2,6,5,1,2,5
10263,195,100,110,150,2,6,5,1,2,5
10263,100,50,150,179,2,6,5,1,2,5
10263,83,100,150,118,2,6,5,1,2,5
10263,100,200,192,173,1,6,5,1,2,5
10263,100,200,150,108,1,6,5,1,2,5
10303,181,320,285,238,1,2,5,1,5,3
10303,523,320,285,348,2,2,5,1,5,3
10303,160,320,320,285,1,2,5,1,5,3
10303,320,377,336,285,2,2,5,1,5,3
10303,320,219,285,368,1,2,5,1,5,3
10303,320,439,365,328,1,2,5,1,5,3
10303,333,320,217,285,1,2,5,1,5,3
10303,320,160,204,285,1,2,5,1,5,3
10303,320,335,285,248,2,2,5,1,5,3
10433,450,439,140,179,1,2,5,2,4,7
10433,381,450,140,120,2,2,5,2,4,7
10433,450,618,197,161,2,2,5,2,4,7
10433,450,367,122,140,1,2,5,2,4,7
10433,225,450,168,140,1,2,5,2,4,7
10433,472,450,119,140,1,2,5,2,4,7
10433,540,450,140,176,1,2,5,2,4,7
10433,467,450,140,173,2,2,5,2,4,7
10433,450,502,140,107,2,2,5,2,4,7
10496,119,60,126,150,2,2,5,2,3,3
10496,119,91,150,185,1,2,5,2,3,3
10496,119,234,180,150,1,2,5,2,3,3
10496,119,174,190,150,2,2,5,2,3,3
10496,153,119,122,150,1,2,5,2,3,3
10496,119,116,150,167,1,2,5,2,3,3
10496,60,119,150,130,1,2,5,2,3,3
10496,119,238,207,173,1,2,5,2,3,3
10496,119,238,150,110,1,2,5,2,3,3
10523,140,70,88,100,2,6,5,1,4,7
10523,162,140,115,140,1,6,5,1,4,7
10523,140,136,100,113,1,6,5,1,4,7
10523,140,226,100,75,1,6,5,1,4,7
10523,227,140,100,119,2,6,5,1,4,7
10523,70,140,121,100,1,6,5,1,4,7
10523,140,153,115,100,2,6,5,1,4,7
10523,70,140,100,75,1,6,5,1,4,7
10523,140,280,100,78,1,6,5,1,4,7
10617,199,398,418,323,1,6,5,2,3,4
10617,199,100,285,323,2,6,5,2,3,4
10617,199,398,323,251,1,6,5,2,3,4
10617,225,199,285,323,1,6,5,2,3,4
10617,199,100,269,323,2,6,5,2,3,4
10617,398,199,323,402,2,6,5,2,3,4
10617,199,117,323,406,1,6,5,2,3,4
10617,199,100,221,275,1,6,5,2,3,4
10617,100,199,377,323,2,6,5,2,3,4
10624,507,450,472,530,1,2,5,2,2,2
10624,450,634,668,530,2,2,5,2,2,2
10624,428,450,451,337,2,2,5,2,2,2
10624,450,687,530,427,1,2,5,2,2,2
10624,450,436,458,530,1,2,5,2,2,2
10624,450,900,629,530,1,2,5,2,2,2
10624,378,450,644,530,2,2,5,2,2,2
10624,225,450,530,387,1,2,5,2,2,2
10624,225,450,651,530,2,2,5,2,2,2
10665,401,802,570,475,1,2,5,2,4,2
10665,401,364,390,485,1,2,5,2,4,2
10665,401,519,642,570,2,2,5,2,4,2
10665,201,401,570,414,1,2,5,2,4,2
10665,401,798,570,454,1,2,5,2,4,2
10665,352,401,570,444,2,2,5,2,4,2
10665,361,401,722,570,2,2,5,2,4,2
10665,401,802,652,570,1,2,5,2,4,2
10665,246,401,672,570,1,2,5,2,4,2
10707,995,1267,481,385,2,6,5,2,4,11
10707,1990,995,385,484,1,6,5,2,4,11
10707,995,888,310,385,2,6,5,2,4,11
10707,886,995,457,385,2,6,5,2,4,11
10707,1137,995,343,385,1,6,5,2,4,11
10707,498,995,385,301,1,6,5,2,4,11
10707,742,995,428,385,2,6,5,2,4,11
10707,995,1661,557,443,1,6,5,2,4,11
10707,995,1827,385,271,2,6,5,2,4,11
10717,320,536,295,241,1,2,5,2,3,4
10717,459,320,169,210,2,2,5,2,3,4
10717,320,160,160,210,1,2,5,2,3,4
10717,281,320,210,156,1,2,5,2,3,4
10717,320,376,256,210,2,2,5,2,3,4
10717,320,362,237,210,1,2,5,2,3,4
10717,320,271,210,273,1,2,5,2,3,4
10717,320,160,210,233,2,2,5,2,3,4
10717,457,320,176,210,2,2,5,2,3,4
10737,172,250,336,305,1,2,5,1,2,1
10737,299,250,305,368,1,2,5,1,2,1
10737,339,250,230,305,2,2,5,1,2,1
10737,250,457,391,305,1,2,5,1,2,1
10737,148,250,259,173,1,2,5,1,2,1
10737,277,250,250,305,1,2,5,1,2,1
10737,125,250,305,245,1,2,5,1,2,1
10737,147,250,305,223,1,2,5,1,2,1
10737,125,250,336,305,1,2,5,1,2,1
10850,128,150,117,100,1,6,5,2,2,1
10850,150,75,85,100,2,6,5,2,2,1
10850,150,75,60,85,2,6,5,2,2,1
10850,150,75,87,100,2,6,5,2,2,1
10850,150,251,100,75,1,6,5,2,2,1
10850,246,150,73,100,2,6,5,2,2,1
10850,150,178,129,100,1,6,5,2,2,1
10850,300,150,100,125,2,6,5,2,2,1
10850,150,75,100,112,2,6,5,2,2,1
10927,89,62,78,90,1,6,5,1,3,4
10927,89,130,111,90,1,6,5,1,3,4
10927,108,89,78,90,2,6,5,1,3,4
10927,45,89,90,64,2,6,5,1,3,4
10927,89,45,90,114,1,6,5,1,3,4
10927,178,89,90,104,2,6,5,1,3,4
10927,89,117,118,103,2,6,5,1,3,4
10927,89,69,90,105,1,6,5,1,3,4
10927,89,178,90,70,1,6,5,1,3,4
11000,296,328,273,242,1,6,5,2,5,4
11000,164,328,273,238,1,6,5,2,5,4
11000,656,328,210,273,2,6,5,2,5,4
11000,328,421,348,273,2,6,5,2,5,4
11000,627,328,273,322,2,6,5,2,5,4
11000,174,328,322,273,1,6,5,2,5,4
11000,164,328,232,183,1,6,5,2,5,4
11000,328,568,273,217,1,6,5,2,5,4
11000,328,164,273,343,2,6,5,2,5,4
11052,321,210,195,235,1,2,5,2,3,6
11052,331,210,224,248,2,2,5,2,3,6
11052,210,198,195,239,1,2,5,2,3,6
11052,210,197,171,195,1,2,5,2,3,6
11052,210,105,172,195,2,2,5,2,3,6
11052,105,210,244,195,2,2,5,2,3,6
11052,210,399,252,195,1,2,5,2,3,6
11052,210,242,195,162,1,2,5,2,3,6
11052,210,270,195,156,2,2,5,2,3,6
11123,199,100,450,509,2,6,5,2,4,2
11123,271,199,381,450,2,6,5,2,4,2
11123,398,199,450,580,2,6,5,2,4,2
11123,398,199,450,502,2,6,5,2,4,2
11123,199,100,281,383,1,6,5,2,4,2
11123,199,309,450,319,2,6,5,2,4,2
11123,199,100,349,450,1,6,5,2,4,2
11123,100,199,450,362,1,6,5,2,4,2
11123,199,100,450,550,1,6,5,2,4,2
11216,235,470,290,247,1,6,5,2,2,1
11216,470,235,290,356,2,6,5,2,2,1
11216,354,470,290,229,1,6,5,2,2,1
11216,470,537,348,290,2,6,5,2,2,1
11216,470,235,290,346,2,6,5,2,2,1
11216,871,470,290,373,2,6,5,2,2,1
11216,470,519,290,251,1,6,5,2,2,1
11216,534,470,334,389,1,6,5,2,2,1
11216,470,692,290,208,1,6,5,2,2,1
11275,250,298,120,97,1,2,5,1,2,5
11275,250,125,81,102,2,2,5,1,2,5
11275,250,371,152,120,1,2,5,1,2,5
11275,351,250,106,120,2,2,5,1,2,5
11275,250,213,120,146,1,2,5,1,2,5
11275,250,232,91,120,1,2,5,1,2,5
11275,250,237,88,120,1,2,5,1,2,5
11275,250,336,133,120,1,2,5,1,2,5
11275,216,250,141,120,2,2,5,1,2,5
11349,299,234,234,270,1,6,5,1,4,6
11349,299,598,332,270,1,6,5,1,4,6
11349,330,299,229,270,1,6,5,1,4,6
11349,150,299,270,193,2,6,5,1,4,6
11349,299,150,270,338,1,6,5,1,4,6
11349,598,299,270,321,2,6,5,1,4,6
11349,299,598,387,311,2,6,5,1,4,6
11349,299,258,270,329,1,6,5,1,4,6
11349,299,437,270,236,1,6,5,1,4,6
11381,200,188,90,100,1,2,5,1,4,6
11381,100,200,90,70,1,2,5,1,4,6
11381,200,205,119,103,2,2,5,1,4,6
11381,200,117,69,90,2,2,5,1,4,6
11381,177,200,106,90,1,2,5,1,4,6
11381,217,200,64,90,1,2,5,1,4,6
11381,204,200,90,104,1,2,5,1,4,6
11381,276,200,90,100,2,2,5,1,4,6
11381,200,297,90,64,1,2,5,1,4,6
11396,290,580,291,224,1,6,5,1,4,4
11396,290,145,202,247,1,6,5,1,4,4
11396,290,145,246,291,1,6,5,1,4,4
11396,311,290,257,291,2,6,5,1,4,4
11396,241,290,353,291,2,6,5,1,4,4
11396,145,290,291,216,2,6,5,1,4,4
11396,580,290,291,377,2,6,5,1,4,4
11396,432,290,291,333,2,6,5,1,4,4
11396,145,290,342,291,1,6,5,1,4,4
11535,231,222,220,247,2,2,5,2,3,4
11535,462,231,220,265,2,2,5,2,3,4
11535,231,116,192,220,2,2,5,2,3,4
11535,231,316,278,220,2,2,5,2,3,4
11535,302,231,253,298,1,2,5,2,3,4
11535,231,286,220,185,1,2,5,2,3,4
11535,116,231,220,169,1,2,5,2,3,4
11535,208,231,260,220,2,2,5,2,3,4
11535,231,432,220,157,1,2,5,2,3,4
11569,218,231,258,211,1,2,5,2,4,2
11569,218,193,192,219,2,2,5,2,4,2
11569,218,436,314,258,1,2,5,2,4,2
11569,436,218,191,258,2,2,5,2,4,2
11569,218,193,258,285,2,2,5,2,4,2
11569,218,184,212,258,2,2,5,2,4,2
11569,218,109,192,258,2,2,5,2,4,2
11569,218,272,293,258,1,2,5,2,4,2
11569,109,218,311,258,1,2,5,2,4,2
11606,600,300,450,529,2,2,5,2,2,10
11606,300,316,596,518,2,2,5,2,2,10
11606,300,173,450,540,2,2,5,2,2,10
11606,300,600,450,370,1,2,5,2,2,10
11606,300,272,384,450,1,2,5,2,2,10
11606,324,300,450,568,1,2,5,2,2,10
11606,150,300,541,450,1,2,5,2,2,10
11606,300,219,395,450,1,2,5,2,2,10
11606,600,300,336,450,2,2,5,2,2,10
11622,200,400,771,600,2,2,5,1,4,6
11622,511,400,600,741,1,2,5,1,4,6
11622,389,400,600,536,1,2,5,1,4,6
11622,400,525,727,600,2,2,5,1,4,6
11622,289,400,510,369,2,2,5,1,4,6
11622,400,486,600,534,2,2,5,1,4,6
11622,400,200,430,600,2,2,5,1,4,6
11622,800,400,490,600,2,2,5,1,4,6
11622,400,200,600,698,2,2,5,1,4,6
11750,459,250,135,165,2,2,5,2,3,5
11750,267,250,155,174,1,2,5,2,3,5
11750,250,236,135,171,1,2,5,2,3,5
11750,250,125,112,135,2,2,5,2,3,5
11750,250,174,111,135,2,2,5,2,3,5
11750,233,250,154,135,1,2,5,2,3,5
11750,250,276,164,135,2,2,5,2,3,5
11750,250,277,135,101,2,2,5,2,3,5
11750,250,307,135,119,1,2,5,2,3,5
11790,299,422,260,207,1,6,5,1,4,9
11790,320,299,160,180,1,6,5,1,4,9
11790,299,348,228,180,2,6,5,1,4,9
11790,150,299,180,154,1,6,5,1,4,9
11790,299,176,180,233,2,6,5,1,4,9
11790,150,299,180,136,1,6,5,1,4,9
11790,299,150,180,208,2,6,5,1,4,9
11790,299,536,216,180,1,6,5,1,4,9
11790,299,425,180,150,1,6,5,1,4,9
11909,550,1094,621,540,1,2,5,1,4,5
11909,550,1100,540,393,1,2,5,1,4,5
11909,550,275,378,459,2,2,5,1,4,5
11909,550,480,415,540,1,2,5,1,4,5
11909,550,715,632,540,1,2,5,1,4,5
11909,621,550,464,540,1,2,5,1,4,5
11909,550,515,540,609,1,2,5,1,4,5
11909,436,550,540,404,2,2,5,1,4,5
11909,321,550,649,540,1,2,5,1,4,5
11975,132,116,64,75,2,6,5,1,4,7
11975,116,118,83,75,1,6,5,1,4,7
11975,208,116,75,84,2,6,5,1,4,7
11975,116,58,75,95,2,6,5,1,4,7
11975,58,116,75,59,1,6,5,1,4,7
11975,116,163,75,62,1,6,5,1,4,7
11975,116,111,45,64,1,6,5,1,4,7
11975,116,65,56,75,2,6,5,1,4,7
11975,58,116,94,75,1,6,5,1,4,7
12270,184,299,384,345,1,6,5,2,2,1
12270,351,299,251,345,1,6,5,2,2,1
12270,299,598,394,345,1,6,5,2,2,1
12270,299,150,246,345,1,6,5,2,2,1
12270,299,150,264,345,1,6,5,2,2,1
12270,150,299,415,345,1,6,5,2,2,1
12270,299,392,435,397,1,6,5,2,2,1
12270,333,299,345,400,1,6,5,2,2,1
12270,598,299,285,345,2,6,5,2,2,1
12289,250,466,309,241,1,2,5,1,3,5
12289,130,250,241,187,2,2,5,1,3,5
12289,250,166,188,241,2,2,5,1,3,5
12289,250,273,241,199,1,2,5,1,3,5
12289,250,314,304,241,2,2,5,1,3,5
12289,250,239,241,272,1,2,5,1,3,5
12289,125,250,205,137,1,2,5,1,3,5
12289,500,250,202,241,2,2,5,1,3,5
12289,250,125,241,275,2,2,5,1,3,5
12326,150,273,89,75,1,6,5,2,4,4
12326,292,150,58,75,2,6,5,2,4,4
12326,150,94,63,75,2,6,5,2,4,4
12326,150,75,43,64,2,6,5,2,4,4
12326,150,79,75,93,2,6,5,2,4,4
12326,172,150,75,96,2,6,5,2,4,4
12326,143,150,75,66,2,6,5,2,4,4
12326,206,150,53,75,2,6,5,2,4,4
12326,150,85,75,86,2,6,5,2,4,4
12360,128,185,180,155,2,2,5,2,2,4
12360,185,169,180,216,1,2,5,2,2,4
12360,93,185,153,134,1,2,5,2,2,4
12360,209,185,180,199,2,2,5,2,2,4
12360,185,370,180,143,1,2,5,2,2,4
12360,185,205,180,149,2,2,5,2,2,4
12360,185,93,126,180,1,2,5,2,2,4
12360,185,231,218,180,2,2,5,2,2,4
12360,185,93,180,233,1,2,5,2,2,4
12389,163,173,135,108,2,2,5,2,4,2
12389,163,152,135,162,1,2,5,2,4,2
12389,163,131,135,159,1,2,5,2,4,2
12389,163,118,115,135,2,2,5,2,4,2
12389,211,163,135,168,1,2,5,2,4,2
12389,177,163,155,190,1,2,5,2,4,2
12389,163,82,98,135,2,2,5,2,4,2
12389,281,163,135,151,2,2,5,2,4,2
12389,326,163,101,135,2,2,5,2,4,2
12404,154,287,97,85,1,6,5,1,2,4
12404,308,154,66,85,2,6,5,1,2,4
12404,154,111,69,85,2,6,5,1,2,4
12404,154,151,56,72,1,6,5,1,2,4
12404,154,123,85,104,2,6,5,1,2,4
12404,175,154,85,97,2,6,5,1,2,4
12404,77,154,85,68,1,6,5,1,2,4
12404,159,154,60,85,1,6,5,1,2,4
12404,154,77,85,110,2,6,5,1,2,4
12405,305,437,331,265,1,6,5,2,2,1
12405,305,610,230,181,1,6,5,2,2,1
12405,305,153,182,230,2,6,5,2,2,1
12405,164,305,265,230,1,6,5,2,2,1
12405,170,305,298,230,1,6,5,2,2,1
12405,305,153,199,230,2,6,5,2,2,1
12405,305,413,296,230,1,6,5,2,2,1
12405,305,333,271,230,2,6,5,2,2,1
12405,610,305,201,230,2,6,5,2,2,1
12431,300,600,485,367,1,6,5,2,2,4
12431,300,150,293,412,2,6,5,2,2,4
12431,300,374,538,485,2,6,5,2,2,4
12431,189,300,485,414,1,6,5,2,2,4
12431,300,600,485,390,1,6,5,2,2,4
12431,150,300,485,351,2,6,5,2,2,4
12431,150,300,575,485,2,6,5,2,2,4
12431,300,501,604,485,2,6,5,2,2,4
12431,150,300,617,485,2,6,5,2,2,4
12521,344,300,65,90,1,2,5,2,4,7
12521,202,300,90,73,1,2,5,2,4,7
12521,282,300,90,69,2,2,5,2,4,7
12521,300,310,90,78,2,2,5,2,4,7
12521,300,380,114,90,2,2,5,2,4,7
12521,300,304,105,90,2,2,5,2,4,7
12521,278,300,110,90,2,2,5,2,4,7
12521,256,300,77,52,2,2,5,2,4,7
12521,300,192,90,103,2,2,5,2,4,7
12606,171,86,79,105,2,6,5,2,3,4
12606,342,171,121,145,2,6,5,2,3,4
12606,171,127,105,117,2,6,5,2,3,4
12606,171,284,105,87,1,6,5,2,3,4
12606,244,171,105,117,2,6,5,2,3,4
12606,86,171,133,105,1,6,5,2,3,4
12606,171,176,122,105,2,6,5,2,3,4
12606,128,171,105,79,1,6,5,2,3,4
12606,171,342,105,81,1,6,5,2,3,4
12634,376,300,300,382,1,6,5,1,2,8
12634,300,253,196,255,1,6,5,1,2,8
12634,190,300,344,300,2,6,5,1,2,8
12634,150,300,300,241,2,6,5,1,2,8
12634,300,248,234,300,1,6,5,1,2,8
12634,300,513,300,261,1,6,5,1,2,8
12634,513,300,300,389,1,6,5,1,2,8
12634,300,600,300,230,2,6,5,1,2,8
12634,300,150,300,347,1,6,5,1,2,8
12716,163,130,110,130,2,2,5,2,2,1
12716,151,130,130,144,2,2,5,2,2,1
12716,130,75,115,130,2,2,5,2,2,1
12716,103,130,166,130,2,2,5,2,2,1
12716,140,130,130,168,1,2,5,2,2,1
12716,130,65,103,130,2,2,5,2,2,1
12716,74,130,151,130,1,2,5,2,2,1
12716,159,130,150,188,1,2,5,2,2,1
12716,130,260,130,102,1,2,5,2,2,1
12734,184,95,150,171,2,6,5,1,2,1
12734,95,190,183,150,1,6,5,1,2,1
12734,86,95,150,109,2,6,5,1,2,1
12734,95,70,150,177,2,6,5,1,2,1
12734,190,95,120,150,2,6,5,1,2,1
12734,48,95,150,131,1,6,5,1,2,1
12734,190,95,127,150,2,6,5,1,2,1
12734,95,48,106,128,2,6,5,1,2,1
12734,48,95,192,150,1,6,5,1,2,1
12806,219,289,390,314,2,6,5,2,3,5
12806,289,578,390,346,1,6,5,2,3,5
12806,289,517,431,390,1,6,5,2,3,5
12806,289,578,451,390,1,6,5,2,3,5
12806,289,578,390,277,2,6,5,2,3,5
12806,218,289,472,390,2,6,5,2,3,5
12806,289,145,303,390,1,6,5,2,3,5
12806,145,289,332,216,2,6,5,2,3,5
12806,145,289,505,390,2,6,5,2,3,5
12831,354,325,190,227,2,6,5,2,3,6
12831,325,549,190,146,1,6,5,2,3,6
12831,459,325,218,258,2,6,5,2,3,6
12831,325,218,190,224,2,6,5,2,3,6
12831,163,325,190,151,1,6,5,2,3,6
12831,163,325,244,190,1,6,5,2,3,6
12831,325,320,163,190,1,6,5,2,3,6
12831,482,325,190,212,2,6,5,2,3,6
12831,650,325,138,190,2,6,5,2,3,6
12864,139,146,90,73,1,2,5,2,2,1
12864,139,192,90,65,1,2,5,2,2,1
12864,130,139,90,70,1,2,5,2,2,1
12864,139,115,90,112,2,2,5,2,2,1
12864,153,139,90,103,2,2,5,2,2,1
12864,70,139,90,77,1,2,5,2,2,1
12864,139,132,60,77,2,2,5,2,2,1
12864,139,182,115,90,1,2,5,2,2,1
12864,139,70,90,107,2,2,5,2,2,1
12909,300,150,375,474,2,2,5,1,4,4
12909,300,150,431,496,2,2,5,1,4,4
